Application order,Age at enrollment,Unemployment rate,Inflation rate,GDP,Units 1st sem credit,Units 1st sem enroll,Units 1st sem approved,Units 1st sem grade,Units 1st sem eval,Units 1st sem without eval,Target,cluster_label
1,21,16.2,0.3,-0.92,0,6,5,11.833333333333334,8,0,Enrolled,0
1,18,15.5,2.8,-4.06,0,7,7,13.3,7,0,Graduate,0
1,20,16.2,0.3,-0.92,1,6,6,12.555555555555555,13,0,Enrolled,0
1,18,11.1,0.6,2.02,0,6,6,12.833333333333334,6,0,Graduate,0
1,20,13.9,-0.3,0.79,3,6,6,12.833333333333334,6,0,Graduate,0
2,19,12.7,3.7,-1.7,0,5,3,12.666666666666666,10,1,Graduate,0
5,20,13.9,-0.3,0.79,0,7,6,13.271428571428572,8,0,Graduate,0
1,20,10.8,1.4,1.74,0,5,5,12.4,5,0,Graduate,0
1,20,12.7,3.7,-1.7,0,5,2,14.5,10,1,Enrolled,0
3,19,13.9,-0.3,0.79,0,6,0,0.0,7,0,Dropout,2
1,18,8.9,1.4,3.51,0,6,6,14.285714285714286,7,0,Graduate,0
1,18,10.8,1.4,1.74,0,5,3,12.333333333333334,7,0,Graduate,0
1,19,13.9,-0.3,0.79,0,7,6,12.583333333333334,10,0,Graduate,0
6,19,12.4,0.5,1.79,0,7,6,13.731666666666667,8,0,Dropout,0
1,43,16.2,0.3,-0.92,0,6,6,12.875,8,0,Enrolled,1
1,47,9.4,-0.8,-3.12,8,10,8,14.625,14,0,Dropout,1
1,23,7.6,2.6,0.32,0,3,0,0.0,3,0,Dropout,2
1,19,8.9,1.4,3.51,0,6,6,12.666666666666666,8,0,Graduate,0
1,20,12.7,3.7,-1.7,0,8,6,12.491666666666667,11,0,Graduate,0
1,19,8.9,1.4,3.51,6,12,12,13.666666666666666,12,0,Graduate,3
1,19,15.5,2.8,-4.06,0,6,6,16.0,13,0,Graduate,0
1,19,13.9,-0.3,0.79,2,6,6,14.142857142857142,8,0,Graduate,0
1,39,11.1,0.6,2.02,0,6,6,11.833333333333334,9,0,Graduate,1
1,20,10.8,1.4,1.74,0,6,6,12.666666666666666,6,0,Graduate,0
1,21,7.6,2.6,0.32,0,6,6,12.5,6,0,Graduate,0
5,22,9.4,-0.8,-3.12,5,11,9,10.88888888888889,16,0,Graduate,3
2,19,7.6,2.6,0.32,0,6,1,13.0,11,0,Dropout,0
1,22,13.9,-0.3,0.79,0,6,6,15.166666666666666,6,0,Graduate,0
2,19,12.7,3.7,-1.7,0,6,6,12.666666666666666,8,0,Graduate,0
1,18,7.6,2.6,0.32,0,0,0,0.0,0,0,Dropout,2
1,26,11.1,0.6,2.02,0,5,5,12.0,9,0,Enrolled,0
1,36,12.7,3.7,-1.7,0,5,0,0.0,5,0,Dropout,1
1,20,12.4,0.5,1.79,0,0,0,0.0,0,0,Graduate,2
1,30,15.5,2.8,-4.06,0,5,2,11.0,8,0,Dropout,1
1,24,15.5,2.8,-4.06,0,6,6,15.714285714285714,7,0,Dropout,0
1,26,7.6,2.6,0.32,11,15,11,10.818181818181818,15,0,Dropout,3
1,19,13.9,-0.3,0.79,0,5,1,12.0,16,0,Dropout,0
1,34,12.4,0.5,1.79,0,6,5,12.6,8,0,Graduate,1
1,33,9.4,-0.8,-3.12,0,5,1,13.0,12,2,Enrolled,1
6,19,9.4,-0.8,-3.12,0,5,5,11.6,8,1,Graduate,0
5,26,8.9,1.4,3.51,0,5,1,10.0,11,0,Dropout,0
1,29,16.2,0.3,-0.92,0,6,1,14.0,7,0,Dropout,0
5,19,8.9,1.4,3.51,0,5,5,12.6,9,0,Dropout,0
1,18,12.7,3.7,-1.7,0,0,0,0.0,0,0,Dropout,2
1,29,11.1,0.6,2.02,0,5,2,11.333333333333334,11,0,Dropout,0
1,21,9.4,-0.8,-3.12,0,6,6,12.666666666666666,6,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,5,10.8,7,0,Enrolled,0
1,20,15.5,2.8,-4.06,0,7,5,12.87857142857143,14,0,Graduate,0
1,18,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
3,18,15.5,2.8,-4.06,0,6,6,12.833333333333334,6,0,Enrolled,0
1,21,10.8,1.4,1.74,0,5,5,12.6,5,0,Enrolled,0
1,20,8.9,1.4,3.51,0,5,0,0.0,0,0,Dropout,2
1,30,12.7,3.7,-1.7,0,5,0,0.0,11,0,Dropout,2
2,19,13.9,-0.3,0.79,0,6,6,14.166666666666666,6,0,Graduate,0
1,30,8.9,1.4,3.51,0,5,5,13.4,7,0,Dropout,0
1,22,12.7,3.7,-1.7,0,5,5,11.2,8,0,Graduate,0
3,22,12.4,0.5,1.79,0,0,0,0.0,0,0,Graduate,2
4,19,11.1,0.6,2.02,0,6,6,12.666666666666666,6,0,Dropout,0
2,21,7.6,2.6,0.32,0,5,3,12.333333333333334,7,0,Dropout,0
4,21,7.6,2.6,0.32,0,5,4,12.25,7,0,Graduate,0
1,21,15.5,2.8,-4.06,0,0,0,0.0,0,0,Dropout,2
1,27,15.5,2.8,-4.06,0,5,3,10.75,13,0,Dropout,0
1,32,13.9,-0.3,0.79,0,7,0,0.0,7,0,Dropout,2
1,40,15.5,2.8,-4.06,0,6,0,0.0,13,0,Dropout,1
2,20,7.6,2.6,0.32,0,5,2,14.333333333333334,9,0,Enrolled,0
1,20,12.7,3.7,-1.7,1,5,2,11.5,8,0,Dropout,0
3,18,7.6,2.6,0.32,0,0,0,0.0,0,0,Graduate,2
1,21,12.7,3.7,-1.7,0,5,2,10.5,11,0,Dropout,0
1,18,12.7,3.7,-1.7,0,6,6,13.5,6,0,Dropout,0
1,19,16.2,0.3,-0.92,0,6,1,11.0,17,0,Enrolled,0
1,30,15.5,2.8,-4.06,0,6,1,10.0,6,0,Dropout,1
1,29,15.5,2.8,-4.06,0,6,0,0.0,17,2,Dropout,2
2,18,7.6,2.6,0.32,0,5,1,12.0,10,0,Dropout,0
2,18,9.4,-0.8,-3.12,0,5,4,12.25,6,0,Dropout,0
1,22,15.5,2.8,-4.06,4,10,5,11.4,21,1,Dropout,3
2,27,12.7,3.7,-1.7,0,5,0,0.0,5,0,Dropout,2
6,20,10.8,1.4,1.74,0,6,4,14.25,8,0,Graduate,0
1,42,11.1,0.6,2.02,8,12,11,14.454545454545457,12,0,Graduate,1
1,21,15.5,2.8,-4.06,8,12,12,14.538461538461538,13,0,Graduate,3
1,23,16.2,0.3,-0.92,0,7,6,12.733333333333334,10,0,Graduate,0
1,21,8.9,1.4,3.51,4,12,5,13.2,13,0,Dropout,0
3,19,12.7,3.7,-1.7,0,0,0,0.0,0,0,Graduate,2
1,40,8.9,1.4,3.51,0,6,6,12.333333333333334,7,0,Dropout,1
1,22,12.7,3.7,-1.7,5,9,5,11.2,9,0,Dropout,0
2,19,7.6,2.6,0.32,0,7,6,13.2,7,0,Graduate,0
1,24,12.7,3.7,-1.7,0,5,5,11.833333333333334,8,0,Enrolled,0
1,21,12.7,3.7,-1.7,0,6,5,11.333333333333334,10,0,Enrolled,0
4,18,8.9,1.4,3.51,0,5,5,13.6,5,0,Graduate,0
3,18,7.6,2.6,0.32,0,5,0,0.0,10,0,Dropout,2
1,24,11.1,0.6,2.02,0,6,5,12.857142857142858,11,0,Dropout,0
1,28,9.4,-0.8,-3.12,0,5,3,14.333333333333334,16,0,Enrolled,0
1,19,12.4,0.5,1.79,0,6,5,13.5,9,0,Graduate,0
1,28,11.1,0.6,2.02,0,6,6,14.428571428571429,8,0,Enrolled,0
3,18,7.6,2.6,0.32,0,6,0,0.0,12,0,Dropout,2
1,19,16.2,0.3,-0.92,0,0,0,0.0,0,0,Graduate,2
1,19,9.4,-0.8,-3.12,0,8,8,12.82875,8,0,Graduate,0
1,21,10.8,1.4,1.74,0,5,0,0.0,6,5,Graduate,2
3,18,13.9,-0.3,0.79,0,7,0,0.0,0,0,Dropout,2
4,19,9.4,-0.8,-3.12,0,6,6,14.666666666666666,6,0,Graduate,0
2,19,10.8,1.4,1.74,0,8,7,13.937142857142858,8,0,Graduate,0
1,20,15.5,2.8,-4.06,7,12,10,14.7,12,0,Graduate,3
2,18,12.7,3.7,-1.7,0,6,6,11.666666666666666,6,0,Graduate,0
4,20,7.6,2.6,0.32,0,7,6,14.85,7,0,Graduate,0
1,26,10.8,1.4,1.74,0,5,1,12.0,11,1,Dropout,0
4,18,13.9,-0.3,0.79,0,7,7,13.6875,8,0,Dropout,0
1,58,9.4,-0.8,-3.12,0,6,5,12.4,14,0,Graduate,1
2,18,15.5,2.8,-4.06,0,7,7,13.398,10,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,5,11.8,13,0,Enrolled,0
1,20,11.1,0.6,2.02,0,5,0,0.0,0,0,Dropout,2
1,29,9.4,-0.8,-3.12,13,15,13,11.76923076923077,19,0,Graduate,3
1,27,16.2,0.3,-0.92,0,6,0,0.0,8,0,Dropout,2
1,21,11.1,0.6,2.02,0,6,6,13.285714285714286,8,0,Graduate,0
1,20,15.5,2.8,-4.06,0,6,6,11.666666666666666,6,0,Graduate,0
1,19,11.1,0.6,2.02,0,6,6,11.5,13,0,Graduate,0
1,22,11.1,0.6,2.02,0,7,6,13.081666666666669,9,0,Graduate,0
3,19,15.5,2.8,-4.06,0,6,6,12.666666666666666,6,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,3,11.333333333333334,6,0,Dropout,0
3,23,7.6,2.6,0.32,0,6,5,13.6,8,0,Enrolled,0
3,18,12.4,0.5,1.79,0,6,6,13.166666666666666,6,0,Dropout,0
1,19,12.7,3.7,-1.7,0,6,0,0.0,0,0,Dropout,2
1,20,12.4,0.5,1.79,0,6,5,11.666666666666666,10,0,Graduate,0
4,19,11.1,0.6,2.02,0,6,6,13.5,6,0,Graduate,0
1,26,13.9,-0.3,0.79,0,6,0,0.0,7,0,Dropout,2
1,18,11.1,0.6,2.02,0,6,6,13.166666666666666,6,0,Graduate,0
1,29,12.7,3.7,-1.7,4,5,4,12.5,11,2,Dropout,0
1,20,16.2,0.3,-0.92,0,6,6,13.375,10,0,Graduate,0
1,19,15.5,2.8,-4.06,0,6,6,13.166666666666666,6,0,Graduate,0
1,23,12.4,0.5,1.79,1,6,4,13.4,12,0,Enrolled,0
1,25,10.8,1.4,1.74,2,7,3,13.0,10,0,Enrolled,0
1,18,10.8,1.4,1.74,0,8,7,13.154285714285717,8,0,Graduate,0
3,19,9.4,-0.8,-3.12,0,6,6,12.833333333333334,6,0,Graduate,0
2,18,12.4,0.5,1.79,0,7,7,12.142857142857142,10,0,Graduate,0
2,19,12.4,0.5,1.79,0,7,5,13.34,9,0,Enrolled,0
1,36,8.9,1.4,3.51,6,10,4,13.0,15,0,Dropout,1
1,20,15.5,2.8,-4.06,0,6,3,12.0,18,0,Enrolled,0
2,20,11.1,0.6,2.02,0,0,0,0.0,0,0,Dropout,2
1,18,11.1,0.6,2.02,0,6,5,11.0,9,0,Dropout,0
1,19,12.4,0.5,1.79,0,6,5,11.5,8,0,Enrolled,0
1,20,8.9,1.4,3.51,3,9,3,13.333333333333334,9,0,Dropout,0
2,18,15.5,2.8,-4.06,0,7,7,14.594444444444443,9,0,Graduate,0
1,20,12.4,0.5,1.79,2,6,4,11.0,9,0,Dropout,0
1,24,9.4,-0.8,-3.12,0,5,0,0.0,8,0,Dropout,2
1,19,8.9,1.4,3.51,0,6,0,0.0,6,0,Dropout,2
1,18,7.6,2.6,0.32,0,5,1,12.0,9,0,Dropout,0
3,18,8.9,1.4,3.51,0,5,5,14.0,8,0,Graduate,0
1,18,8.9,1.4,3.51,0,6,6,13.571428571428571,8,0,Graduate,0
2,22,16.2,0.3,-0.92,0,6,0,0.0,12,0,Dropout,2
1,19,11.1,0.6,2.02,0,6,6,14.25,8,0,Graduate,0
1,32,13.9,-0.3,0.79,0,6,0,0.0,7,0,Dropout,2
1,21,7.6,2.6,0.32,0,6,0,0.0,12,0,Dropout,2
1,19,12.7,3.7,-1.7,0,8,7,13.542857142857144,8,0,Graduate,0
1,39,12.7,3.7,-1.7,3,9,9,13.11111111111111,9,0,Graduate,1
1,30,7.6,2.6,0.32,3,9,9,12.666666666666666,11,0,Graduate,3
1,18,9.4,-0.8,-3.12,0,5,4,10.75,10,1,Dropout,0
1,38,7.6,2.6,0.32,4,10,4,10.75,14,0,Dropout,1
3,20,9.4,-0.8,-3.12,0,6,6,13.666666666666666,6,0,Graduate,0
1,55,7.6,2.6,0.32,0,6,6,13.833333333333334,6,0,Graduate,1
1,53,7.6,2.6,0.32,15,18,17,13.176470588235292,18,0,Dropout,1
1,54,7.6,2.6,0.32,0,6,4,12.75,8,0,Dropout,1
1,18,7.6,2.6,0.32,0,7,5,12.86,8,0,Enrolled,0
1,44,8.9,1.4,3.51,2,8,4,12.0,12,2,Dropout,1
1,28,10.8,1.4,1.74,8,11,9,11.666666666666666,11,0,Graduate,3
1,37,8.9,1.4,3.51,12,14,14,16.5,14,0,Graduate,3
1,20,7.6,2.6,0.32,8,10,9,12.333333333333334,14,0,Graduate,3
3,18,15.5,2.8,-4.06,0,7,7,12.59125,8,0,Enrolled,0
1,19,8.9,1.4,3.51,0,6,4,11.5,9,0,Dropout,0
1,23,15.5,2.8,-4.06,17,18,18,11.894736842105264,19,0,Graduate,3
1,22,13.9,-0.3,0.79,0,6,0,0.0,0,0,Dropout,2
1,24,11.1,0.6,2.02,0,6,0,0.0,0,0,Dropout,2
1,22,12.4,0.5,1.79,0,6,5,13.0,13,0,Enrolled,0
1,26,13.9,-0.3,0.79,0,6,0,0.0,9,0,Dropout,2
6,18,9.4,-0.8,-3.12,0,6,6,15.166666666666666,6,0,Graduate,0
1,24,11.1,0.6,2.02,2,6,4,11.75,8,0,Dropout,0
1,18,10.8,1.4,1.74,0,5,0,0.0,5,0,Enrolled,2
1,26,11.1,0.6,2.02,0,0,0,0.0,0,0,Dropout,2
1,27,16.2,0.3,-0.92,0,6,3,11.333333333333334,11,0,Dropout,0
1,20,12.4,0.5,1.79,0,6,5,12.6,10,0,Graduate,0
1,19,7.6,2.6,0.32,0,5,0,0.0,10,0,Dropout,2
1,18,11.1,0.6,2.02,0,6,6,15.5,8,0,Dropout,0
3,18,10.8,1.4,1.74,0,8,7,12.365714285714288,8,0,Graduate,0
1,19,10.8,1.4,1.74,0,6,5,13.2,7,0,Enrolled,0
1,34,7.6,2.6,0.32,7,12,7,11.428571428571429,12,0,Enrolled,3
1,19,16.2,0.3,-0.92,0,6,0,0.0,0,0,Dropout,2
1,19,9.4,-0.8,-3.12,0,6,4,14.0,10,0,Graduate,0
1,30,15.5,2.8,-4.06,3,12,3,12.0,12,0,Dropout,1
1,22,10.8,1.4,1.74,0,4,0,0.0,4,4,Dropout,2
1,19,15.5,2.8,-4.06,0,5,4,10.0,13,0,Dropout,0
1,21,7.6,2.6,0.32,0,5,1,10.0,9,0,Dropout,0
2,22,7.6,2.6,0.32,0,0,0,0.0,0,0,Dropout,2
1,19,10.8,1.4,1.74,0,6,6,11.166666666666666,7,0,Enrolled,0
1,20,15.5,2.8,-4.06,0,6,4,11.75,12,0,Enrolled,0
1,35,13.9,-0.3,0.79,0,6,3,11.75,13,0,Dropout,1
2,20,7.6,2.6,0.32,0,5,1,10.0,8,0,Dropout,0
1,21,7.6,2.6,0.32,0,5,3,14.0,8,0,Graduate,0
1,27,7.6,2.6,0.32,0,5,0,0.0,5,0,Dropout,2
1,26,9.4,-0.8,-3.12,0,6,3,12.0,12,0,Dropout,0
1,20,10.8,1.4,1.74,0,6,0,0.0,10,0,Dropout,2
1,28,15.5,2.8,-4.06,4,10,8,11.88888888888889,19,0,Dropout,3
3,19,11.1,0.6,2.02,0,6,6,13.833333333333334,6,0,Graduate,0
1,47,12.7,3.7,-1.7,0,5,0,0.0,5,0,Dropout,1
1,55,10.8,1.4,1.74,0,6,5,11.4,8,0,Dropout,1
1,39,16.2,0.3,-0.92,0,6,0,0.0,8,0,Dropout,1
1,35,15.5,2.8,-4.06,14,17,14,10.642857142857142,17,1,Dropout,3
1,32,7.6,2.6,0.32,0,6,2,11.0,10,0,Dropout,1
4,20,8.9,1.4,3.51,0,6,6,16.833333333333332,6,0,Graduate,0
1,36,12.7,3.7,-1.7,0,6,6,13.571428571428571,8,0,Graduate,1
1,34,16.2,0.3,-0.92,0,5,5,14.714285714285714,11,0,Graduate,1
1,21,9.4,-0.8,-3.12,0,5,0,0.0,8,0,Dropout,2
1,42,13.9,-0.3,0.79,0,5,1,10.0,14,0,Dropout,1
1,25,12.4,0.5,1.79,0,6,1,11.0,15,0,Dropout,0
1,18,8.9,1.4,3.51,0,6,1,11.0,6,0,Dropout,0
1,18,12.7,3.7,-1.7,0,6,5,12.0,6,0,Graduate,0
2,19,7.6,2.6,0.32,0,6,6,11.125,10,0,Graduate,0
1,34,13.9,-0.3,0.79,2,6,3,11.333333333333334,13,0,Dropout,1
2,20,10.8,1.4,1.74,0,6,2,12.0,15,0,Dropout,0
1,20,13.9,-0.3,0.79,0,7,0,0.0,8,1,Dropout,2
1,21,10.8,1.4,1.74,0,8,7,14.54,8,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,6,12.166666666666666,9,0,Graduate,0
1,31,9.4,-0.8,-3.12,0,5,4,13.5,13,1,Dropout,1
1,21,11.1,0.6,2.02,0,6,6,14.75,8,0,Graduate,0
1,20,13.9,-0.3,0.79,0,5,5,12.375,8,0,Graduate,0
2,22,7.6,2.6,0.32,0,7,6,12.733333333333334,7,0,Graduate,0
2,19,9.4,-0.8,-3.12,0,6,4,12.5,9,0,Dropout,0
1,41,12.7,3.7,-1.7,0,5,0,0.0,5,1,Dropout,1
1,27,7.6,2.6,0.32,0,7,0,0.0,7,6,Dropout,2
1,19,13.9,-0.3,0.79,0,7,7,13.44285714285714,7,0,Dropout,0
2,20,9.4,-0.8,-3.12,0,8,8,14.2,8,0,Graduate,0
4,19,7.6,2.6,0.32,0,7,6,13.55,7,0,Graduate,0
1,35,15.5,2.8,-4.06,0,5,5,11.6,5,0,Graduate,1
5,22,13.9,-0.3,0.79,0,6,6,13.571428571428571,7,0,Graduate,0
2,20,11.1,0.6,2.02,0,6,6,13.833333333333334,6,0,Graduate,0
1,18,10.8,1.4,1.74,0,6,4,11.25,7,0,Dropout,0
1,18,12.4,0.5,1.79,0,6,5,10.2,7,0,Graduate,0
1,30,10.8,1.4,1.74,0,8,7,15.675714285714283,8,0,Graduate,0
1,18,11.1,0.6,2.02,0,6,6,10.833333333333334,9,0,Graduate,0
1,20,12.4,0.5,1.79,0,6,6,14.5,6,0,Enrolled,0
1,19,12.4,0.5,1.79,0,6,4,10.4,12,0,Enrolled,0
1,19,7.6,2.6,0.32,0,5,5,13.0,7,1,Graduate,0
2,21,15.5,2.8,-4.06,0,7,7,12.242857142857144,7,0,Graduate,0
1,21,8.9,1.4,3.51,0,7,7,13.0,7,0,Enrolled,0
4,18,8.9,1.4,3.51,0,6,6,14.166666666666666,6,0,Enrolled,0
3,18,12.7,3.7,-1.7,0,5,4,14.25,11,0,Graduate,0
1,35,9.4,-0.8,-3.12,0,5,1,12.0,14,2,Dropout,1
6,21,11.1,0.6,2.02,0,7,4,13.25,11,0,Enrolled,0
1,18,7.6,2.6,0.32,0,7,6,13.183333333333332,7,0,Graduate,0
5,22,9.4,-0.8,-3.12,0,6,1,11.0,6,0,Enrolled,0
1,20,15.5,2.8,-4.06,0,7,7,11.9725,8,0,Graduate,0
1,34,9.4,-0.8,-3.12,0,6,5,12.4,7,0,Graduate,1
1,33,10.8,1.4,1.74,3,8,5,12.6,9,2,Enrolled,1
3,22,7.6,2.6,0.32,0,7,6,13.9,7,0,Graduate,0
3,20,7.6,2.6,0.32,0,6,4,11.5,11,0,Enrolled,0
1,35,10.8,1.4,1.74,0,5,4,14.2,6,0,Enrolled,1
1,39,9.4,-0.8,-3.12,0,5,3,10.666666666666666,12,2,Dropout,1
6,19,11.1,0.6,2.02,0,7,0,0.0,14,0,Dropout,2
1,36,10.8,1.4,1.74,0,6,6,11.0,10,0,Graduate,1
2,21,12.7,3.7,-1.7,0,8,7,13.957142857142856,8,0,Graduate,0
1,22,9.4,-0.8,-3.12,0,6,4,12.5,11,1,Enrolled,0
1,42,11.1,0.6,2.02,0,6,6,13.333333333333334,8,0,Graduate,1
1,34,10.8,1.4,1.74,0,5,0,0.0,5,0,Dropout,2
1,20,7.6,2.6,0.32,0,6,6,11.666666666666666,9,0,Enrolled,0
1,33,13.9,-0.3,0.79,3,6,6,15.714285714285714,7,0,Graduate,1
4,20,13.9,-0.3,0.79,0,6,5,11.0,8,0,Graduate,0
2,19,7.6,2.6,0.32,0,5,4,12.25,8,0,Graduate,0
1,34,16.2,0.3,-0.92,4,10,5,12.2,25,0,Dropout,3
1,18,7.6,2.6,0.32,0,5,5,13.0,6,0,Graduate,0
1,24,10.8,1.4,1.74,0,6,4,12.0,11,0,Graduate,0
1,18,7.6,2.6,0.32,0,6,6,13.333333333333334,6,0,Graduate,0
1,20,7.6,2.6,0.32,0,5,3,13.0,6,0,Enrolled,0
1,21,10.8,1.4,1.74,0,8,7,12.91,8,0,Graduate,0
5,19,9.4,-0.8,-3.12,0,6,6,11.0,8,0,Graduate,0
4,19,15.5,2.8,-4.06,0,7,6,13.579999999999998,8,0,Graduate,0
1,18,12.4,0.5,1.79,0,6,4,12.4,10,0,Graduate,0
1,38,13.9,-0.3,0.79,4,9,8,12.88888888888889,13,0,Graduate,1
1,21,8.9,1.4,3.51,6,12,11,11.545454545454543,12,0,Enrolled,3
1,23,15.5,2.8,-4.06,0,5,1,10.0,6,0,Enrolled,0
5,19,9.4,-0.8,-3.12,0,8,8,14.34125,8,0,Graduate,0
2,18,13.9,-0.3,0.79,0,6,6,14.142857142857142,8,0,Dropout,0
6,18,9.4,-0.8,-3.12,0,0,0,0.0,0,0,Graduate,2
1,24,12.4,0.5,1.79,0,6,5,11.8,10,0,Enrolled,0
1,18,12.7,3.7,-1.7,0,6,6,13.333333333333334,6,0,Graduate,0
1,18,13.9,-0.3,0.79,0,6,6,14.5,8,0,Graduate,0
1,26,11.1,0.6,2.02,5,10,8,12.666666666666666,13,0,Graduate,3
1,19,12.4,0.5,1.79,0,5,1,10.0,13,0,Enrolled,0
3,19,12.7,3.7,-1.7,0,6,0,0.0,10,0,Dropout,2
1,19,16.2,0.3,-0.92,0,6,4,11.0,12,0,Enrolled,0
1,20,9.4,-0.8,-3.12,0,5,2,12.0,10,2,Dropout,0
3,22,9.4,-0.8,-3.12,0,6,4,10.0,10,0,Enrolled,0
2,19,11.1,0.6,2.02,0,7,7,14.20857142857143,7,0,Graduate,0
5,20,12.4,0.5,1.79,0,7,7,14.30714285714286,7,0,Graduate,0
1,36,10.8,1.4,1.74,0,5,3,11.0,8,0,Enrolled,1
1,29,11.1,0.6,2.02,0,7,0,0.0,14,0,Dropout,2
3,19,12.7,3.7,-1.7,0,6,6,12.0,10,0,Graduate,0
1,24,13.9,-0.3,0.79,0,5,0,0.0,0,0,Dropout,2
1,27,8.9,1.4,3.51,0,6,0,0.0,6,0,Dropout,2
1,18,13.9,-0.3,0.79,0,6,6,13.857142857142858,7,0,Graduate,0
2,18,15.5,2.8,-4.06,0,0,0,0.0,0,0,Graduate,2
4,21,12.7,3.7,-1.7,0,7,0,0.0,0,0,Dropout,2
1,43,12.4,0.5,1.79,0,6,5,11.0,8,0,Graduate,1
1,18,16.2,0.3,-0.92,0,5,5,13.2,9,0,Graduate,0
1,21,8.9,1.4,3.51,0,6,6,13.5,7,0,Dropout,0
1,26,9.4,-0.8,-3.12,0,5,0,0.0,5,0,Dropout,2
6,19,12.7,3.7,-1.7,0,8,7,14.214285714285714,8,0,Graduate,0
1,18,7.6,2.6,0.32,0,5,5,13.0,5,0,Graduate,0
1,22,9.4,-0.8,-3.12,0,6,2,12.0,13,0,Dropout,0
1,27,11.1,0.6,2.02,0,7,0,0.0,0,0,Dropout,2
3,18,9.4,-0.8,-3.12,0,5,5,12.8,6,1,Graduate,0
1,19,9.4,-0.8,-3.12,0,5,4,13.6,11,2,Graduate,0
4,18,13.9,-0.3,0.79,0,7,7,13.971428571428572,7,0,Graduate,0
1,19,11.1,0.6,2.02,0,6,6,15.0,8,0,Graduate,0
1,32,11.1,0.6,2.02,0,6,0,0.0,0,0,Dropout,2
1,23,15.5,2.8,-4.06,20,26,26,15.07777777777778,27,0,Graduate,3
3,20,7.6,2.6,0.32,0,7,6,13.383333333333333,7,0,Graduate,0
1,20,8.9,1.4,3.51,6,12,12,13.25,12,0,Graduate,3
1,19,16.2,0.3,-0.92,0,6,5,11.714285714285714,10,0,Dropout,0
3,18,9.4,-0.8,-3.12,0,8,8,13.01125,8,0,Graduate,0
1,21,15.5,2.8,-4.06,0,6,3,10.666666666666666,12,2,Dropout,0
1,20,11.1,0.6,2.02,0,7,0,0.0,14,0,Enrolled,2
1,22,12.4,0.5,1.79,1,6,6,13.0,9,0,Graduate,0
1,26,12.7,3.7,-1.7,0,5,5,12.0,5,0,Graduate,0
1,20,12.7,3.7,-1.7,0,6,6,12.166666666666666,6,0,Graduate,0
1,19,16.2,0.3,-0.92,0,7,6,11.85,10,0,Graduate,0
1,31,7.6,2.6,0.32,0,5,4,11.0,8,0,Graduate,1
3,20,15.5,2.8,-4.06,0,7,7,12.327777777777778,9,0,Graduate,0
1,20,10.8,1.4,1.74,0,5,4,12.0,9,0,Graduate,0
4,21,16.2,0.3,-0.92,0,7,7,14.428571428571429,7,0,Graduate,0
4,18,12.4,0.5,1.79,0,7,7,13.78,7,0,Graduate,0
2,19,7.6,2.6,0.32,0,7,6,13.8,7,0,Graduate,0
1,18,13.9,-0.3,0.79,0,7,7,14.857142857142858,7,0,Graduate,0
1,40,16.2,0.3,-0.92,0,6,5,13.0,8,0,Enrolled,1
6,18,13.9,-0.3,0.79,0,6,6,12.142857142857142,7,0,Graduate,0
2,18,8.9,1.4,3.51,0,6,6,15.666666666666666,7,0,Graduate,0
1,19,15.5,2.8,-4.06,0,7,5,12.5,13,0,Graduate,0
1,19,12.4,0.5,1.79,0,6,6,12.833333333333334,7,0,Graduate,0
1,28,8.9,1.4,3.51,0,6,0,0.0,6,0,Dropout,2
1,20,7.6,2.6,0.32,0,6,6,12.5,6,0,Graduate,0
2,18,9.4,-0.8,-3.12,0,6,4,11.25,14,0,Graduate,0
2,18,7.6,2.6,0.32,0,7,6,15.25,7,0,Graduate,0
1,20,9.4,-0.8,-3.12,0,5,5,14.0,13,2,Graduate,0
1,28,16.2,0.3,-0.92,15,16,13,12.076923076923077,16,0,Graduate,3
1,23,8.9,1.4,3.51,11,16,16,14.625,17,0,Graduate,3
1,19,16.2,0.3,-0.92,0,7,4,10.5,10,0,Dropout,0
1,18,8.9,1.4,3.51,0,6,6,12.833333333333334,8,0,Graduate,0
3,20,10.8,1.4,1.74,0,6,6,12.5,6,0,Graduate,0
1,20,11.1,0.6,2.02,5,12,12,11.23076923076923,13,0,Graduate,3
1,27,7.6,2.6,0.32,0,5,2,10.5,5,0,Dropout,0
1,18,12.7,3.7,-1.7,0,6,3,12.0,11,0,Dropout,0
2,37,10.8,1.4,1.74,0,7,7,10.985714285714286,10,0,Graduate,1
1,42,12.4,0.5,1.79,2,7,5,12.62,10,0,Dropout,1
6,20,13.9,-0.3,0.79,0,7,6,13.0,9,0,Dropout,0
1,34,15.5,2.8,-4.06,0,5,0,0.0,5,0,Dropout,2
1,22,10.8,1.4,1.74,0,5,0,0.0,0,0,Dropout,2
2,39,12.4,0.5,1.79,0,6,6,13.5,6,0,Graduate,1
1,18,7.6,2.6,0.32,0,7,6,13.516666666666666,7,0,Graduate,0
2,21,8.9,1.4,3.51,0,6,6,13.166666666666666,6,0,Graduate,0
1,34,10.8,1.4,1.74,0,6,0,0.0,0,0,Dropout,2
